timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
75,1,0,0,-1,0,3,8,4
75,-2,0,2,9,11,19,0,3
75,-4,-3,-4,-8,-7,-5,-9,-5
75,5,0,1,4,6,1,3,0
75,-11,-3,2,0,-3,-10,-2,-3
75,1,1,2,3,2,7,4,-1
75,1,2,1,7,4,5,-1,3
75,3,1,-1,-3,-3,-7,0,1
75,-1,-2,-6,-7,-1,8,1,-1
75,-4,-2,-2,-5,-4,-14,1,-2
75,1,0,2,1,-3,-6,-8,-3
75,4,1,-1,-4,-6,-14,-9,-5
75,-7,-5,-3,3,0,3,-2,-1
75,2,1,2,4,3,3,-3,0
75,-2,-2,-2,0,2,9,8,2
75,-4,-2,-6,-8,-4,2,3,-2
75,5,-1,-1,-11,-3,-1,0,3
75,4,3,9,20,15,24,13,7
75,-4,-1,1,10,-4,-29,-28,-9
75,4,9,3,4,0,8,-1,3
75,21,17,-2,-19,-12,-4,5,9
75,0,1,-9,-11,-5,8,3,-2
75,-53,-62,-9,4,8,12,1,-15
75,-7,-6,-2,7,4,-23,-3,-4
75,-5,-2,-1,0,-8,-2,-2,-7
75,12,8,-1,-11,-12,-20,-10,3
75,27,34,1,-5,0,1,7,10
75,-1,2,0,1,2,32,4,1
75,-24,-30,2,8,2,-30,-5,-9
75,0,1,-1,1,-1,0,-3,-4
75,1,0,-1,-7,-6,-8,1,-1
75,6,7,1,-2,7,27,9,3
75,4,8,0,-1,-6,-11,0,0
75,-6,-8,-3,-4,-5,24,3,1
75,0,3,3,2,-5,-54,-17,-5
75,3,0,1,1,3,-4,3,4
75,-1,-1,-6,-2,1,14,4,-2
75,-12,-9,-1,2,4,26,10,-2
75,12,9,6,7,10,15,7,6
75,-2,-3,-1,-2,-5,3,-8,-3
75,-10,-5,-5,-8,-12,-35,-9,-8
75,-3,-4,-5,-2,-4,-17,-8,-3
75,5,6,-2,-5,0,25,11,4
75,-5,-7,-3,-1,-3,-4,0,-2
75,-1,0,-4,-4,3,19,1,0
75,0,1,-1,-4,-6,-23,-3,-4
75,-1,0,1,8,3,4,-5,-4
75,-6,-7,1,4,10,2,1,-1
75,7,5,2,5,2,6,1,7
75,0,-2,-3,-3,-7,-12,0,1
75,-4,2,-2,-9,-9,-18,-2,-7
75,-2,-7,-5,-6,-9,12,-5,-9
75,5,5,2,7,12,12,3,-2
75,-9,-1,3,5,3,6,-3,-2
75,2,-5,-5,-9,-9,-14,-3,2
75,0,-2,-1,-7,-12,-22,-2,0
75,-2,2,-2,1,-2,-4,-3,-2
75,-2,1,1,4,2,-4,-2,2
75,0,0,-1,-4,0,44,10,1
75,-3,-5,-7,-3,-2,4,-2,-3
75,-1,-2,-3,-2,-2,-12,-3,-3
75,-3,-3,-5,-6,-4,-17,-1,-3
75,4,3,5,4,5,1,1,5
75,1,2,5,6,0,-7,-5,3
75,-3,-2,0,3,-3,7,4,-1
75,4,0,-1,-4,1,-7,-2,-5
75,0,1,-4,4,6,9,-2,-2
75,7,10,3,2,0,-6,2,0
75,11,17,0,-6,-5,-3,-7,0
75,-26,-33,-5,-10,-5,-13,-4,-2
75,15,20,-1,4,3,18,2,2
75,-48,-61,-17,-11,-8,-19,-6,-17
75,7,6,5,5,7,5,-1,0
75,1,4,-4,-8,-16,-6,-8,-9
75,2,4,-5,-4,2,-3,-1,3
75,13,18,3,-4,-4,-5,-2,3
75,2,5,10,18,13,2,4,6
75,6,6,5,5,1,-8,0,4
75,2,-2,1,-1,-7,-11,-2,0
75,-7,-2,-11,-16,-8,31,-2,-10
75,-14,-17,-10,-7,-2,9,1,-4
75,37,37,6,1,3,4,0,10
75,-12,-10,-5,-7,-8,-14,-7,-6
75,-43,-59,-10,-2,-5,-15,-5,-13
75,-8,-8,3,5,3,10,1,-2
75,-2,-2,2,5,5,8,1,-1
75,20,20,2,-1,4,9,5,5
75,42,47,9,-2,-1,-17,1,14
75,-17,-19,-13,-13,-13,6,-5,-8
75,-40,-52,-8,-3,-5,-30,-4,-10
75,-2,-2,1,3,3,16,0,-3
75,5,8,2,15,9,-9,1,6
75,13,18,2,-4,-1,20,2,2
75,5,12,2,-10,-2,3,-3,-2
75,-8,-10,-2,2,2,-7,-3,-1
75,13,19,7,9,2,-15,1,4
75,5,3,0,-4,-8,-31,-4,-1
75,-14,-19,-2,7,13,0,0,-2
75,-31,-38,-8,-4,4,26,-2,-13
75,13,17,-4,-9,-12,43,5,0
75,7,11,-2,-5,-2,13,0,2
75,2,3,-4,-2,-8,-15,-4,-1
75,2,-1,-3,-5,-4,-27,-1,2
75,7,5,1,-2,1,-7,-1,2
75,4,2,9,7,3,-18,-2,1
75,0,3,1,7,4,-18,0,1
75,34,33,12,4,1,40,5,7
75,-4,26,-5,-9,-8,-2,-6,-7
75,-46,-60,-21,-7,-1,9,1,-11
75,2,6,8,0,-1,-9,-2,0
75,-15,-25,-17,-12,-9,-20,0,-2
75,27,27,20,10,5,-33,3,13
75,34,39,17,30,20,10,-1,9
75,-25,-21,-9,0,3,18,-8,-13
75,-4,-2,-2,-4,-6,-1,-1,-5
75,-11,-12,-13,-20,-18,23,-2,-9
75,-2,-6,-4,-15,-12,-31,-5,0
75,-4,-6,-1,1,0,8,4,2
75,-2,1,2,2,-2,-29,-4,-1
75,-6,-15,-2,3,6,-34,-3,1
75,-2,-4,-3,-2,2,56,2,-8
75,29,40,5,2,-4,11,2,4
75,-29,-31,-5,0,4,12,3,-3
75,-44,-50,-6,-4,-2,-20,-7,-10
75,13,-2,-3,-10,-13,-16,-8,-5
75,19,13,-5,2,10,10,3,6
75,15,32,13,12,5,-14,-1,6
75,-14,-16,-8,-2,-7,-26,-4,-4
75,-13,-1,0,-9,1,39,7,-2
75,-6,-20,-7,-15,-18,20,-2,-8
75,3,2,-7,-9,-10,-24,-12,-3
75,15,11,3,11,15,6,6,9
75,-15,-4,2,3,-8,-61,-9,-3
75,8,10,8,7,3,-5,1,1
75,-2,-1,0,2,10,83,12,-2
75,-4,-3,-6,0,1,-1,-3,-2
75,18,16,-1,-9,-6,11,0,3
75,-19,-9,-7,-8,-5,-3,-6,-7
75,-6,-12,-5,-9,-5,-19,-5,-4
75,9,17,8,3,4,12,6,0
75,6,7,-1,9,2,-19,1,7
75,-18,-28,-2,11,11,-31,2,3
75,17,5,10,4,-4,23,8,12
75,-30,-6,-20,-18,-3,64,-9,-29
75,11,19,1,-5,-2,-14,2,0
75,12,12,-2,-5,-10,-3,-6,-1
75,-2,-5,9,20,13,-68,-2,3
75,7,-4,-4,-14,-6,58,5,0
75,-14,-10,0,5,-1,-14,1,-2
75,-1,-4,0,0,1,1,-6,-2
75,-1,-4,-7,-4,-2,9,-1,-4
75,11,4,6,8,5,-7,1,7
75,-5,-12,-4,-5,0,-2,-4,-3
75,3,0,-1,-2,-2,-12,6,4
75,6,11,0,0,-1,-33,-2,3
75,3,0,-1,-2,-2,-12,6,4
75,6,11,0,0,-1,-33,-2,3
76,-2,3,-4,-6,-10,7,-6,-6
76,-18,-29,-6,-2,-6,-7,-2,-6
76,16,7,4,3,4,-8,3,5
76,-21,3,-5,-4,2,11,-5,-6
76,-9,-22,0,0,-3,-6,0,2
76,-7,0,-4,-7,-2,5,-1,-8
76,3,4,-1,-7,-5,12,-3,-2
76,2,-5,-2,-5,-3,-4,-3,-4
76,12,3,6,10,6,-5,3,8
76,0,11,2,6,0,-2,-4,1
76,3,-4,-11,-13,-5,15,2,-1
76,2,-1,0,0,1,-13,-2,2
76,6,6,7,15,2,-26,-3,2
76,-10,-8,-6,-2,-3,37,-3,-10
76,-5,-4,-4,-4,0,-4,0,-3
76,-1,-5,1,-5,-2,-8,6,4
76,-4,-7,-5,-7,-10,-12,-9,-6
76,-1,-2,-2,2,0,-7,-1,-1
76,7,9,4,1,4,8,1,3
76,-10,-10,-10,-16,-17,-13,-9,-9
76,-1,1,2,3,7,6,4,0
76,2,-1,5,5,5,-10,3,3
76,-3,-1,1,1,-6,3,-5,-5
76,-2,5,3,7,6,14,-1,-2
76,-1,2,-1,-4,-1,-11,4,2
76,-4,-9,-7,-7,-7,5,-5,-3
76,-6,-3,-6,-5,-9,-12,-4,-2
76,14,16,-1,-4,-2,8,2,0
76,-7,-11,4,13,12,-9,1,0
76,12,7,3,7,6,4,3,8
76,-6,1,2,0,4,-6,0,1
76,-4,-9,-7,-4,-11,-5,-3,-3
76,9,5,-7,-12,-4,41,3,1
76,1,0,0,-1,0,-12,-1,0
76,3,6,-1,1,3,6,0,0
76,1,-1,1,4,-1,-21,0,2
76,4,-1,2,1,-7,-51,-7,2
76,-14,-2,-3,-7,6,59,3,-7
76,8,-2,-3,-6,-7,10,-3,-2
76,-16,-14,0,7,2,-8,-3,-6
76,5,2,4,3,5,-13,1,4
76,-4,-7,-3,-7,-9,-15,-3,-2
76,-2,0,0,-4,-3,-3,-1,1
76,0,0,3,2,0,0,-2,-3
76,-4,2,-2,2,6,12,1,-1
76,14,5,3,3,1,-12,-2,5
76,-8,2,-1,-1,-2,-1,-4,-5
76,-5,-10,-7,-10,-4,13,2,-1
76,-7,-9,-7,-10,-12,-11,-6,-6
76,2,3,-4,-4,-5,-12,-2,3
76,2,-1,2,6,6,-2,2,1
76,5,7,6,9,1,-28,-3,2
76,5,6,-2,-5,2,29,0,-3
76,-9,-13,-11,-17,-12,6,-3,-7
76,-9,-8,-1,0,-3,-7,0,-3
76,3,6,3,6,6,-2,-2,-1
76,3,-2,2,10,8,-20,3,7
76,2,3,0,1,-4,25,2,-3
76,-12,0,0,2,4,3,1,-6
76,8,0,-5,-9,-4,-1,-3,1
76,-23,-29,-6,-5,-2,-11,-3,-7
76,5,-2,-3,-5,-8,-25,-2,4
76,-14,-17,-12,-11,-7,25,-2,-8
76,-1,-1,-4,-3,-5,4,0,-5
76,8,12,4,8,9,-6,3,4
76,4,5,6,9,9,-44,-2,6
76,7,3,2,1,0,22,2,5
76,-4,-2,-7,-14,-16,-15,-5,-5
76,-1,2,-8,-17,-9,28,2,0
76,-6,-1,6,17,14,9,2,-3
76,11,10,10,19,20,-26,-2,4
76,-14,-20,-10,-11,-12,15,-3,-8
76,5,4,1,-5,-6,-11,-2,1
76,-9,-3,-3,-7,-9,-20,-4,-5
76,-12,-17,-3,0,-2,-1,-4,-1
76,0,2,3,0,4,20,5,2
76,2,-4,-4,2,-3,-15,-2,2
76,7,6,-4,-3,0,16,-3,-1
76,5,7,1,1,1,-13,-1,1
76,-2,1,2,1,-1,-7,0,1
76,-1,-3,-6,-12,-11,-22,-7,-5
76,-1,-4,-3,-2,9,53,7,0
76,-4,1,-1,2,-8,-7,-3,-3
76,0,0,1,2,4,15,0,-1
76,2,4,-1,0,-9,-20,-3,-2
76,-3,-5,-3,-7,-6,-24,-3,2
76,0,-1,-2,-4,-2,-2,1,-1
76,4,3,5,9,13,11,2,1
76,-1,0,-3,-2,-3,10,-5,-3
76,-1,-5,0,-4,-7,-12,-4,-1
76,2,2,0,-6,-7,5,3,-1
76,-4,-3,-4,9,6,-9,-3,-1
76,4,1,5,9,7,5,1,4
76,0,-2,-2,-4,-2,-1,0,0
76,3,4,-4,-7,-6,-5,-1,0
76,0,2,-5,-9,-3,3,-2,-1
76,-9,-7,0,1,4,4,1,-3
76,-2,-2,1,10,2,-3,-2,-2
76,2,0,2,0,1,-15,-3,-1
76,-4,0,-7,-10,-17,7,-2,-5
76,-4,0,-6,-10,-8,6,-1,-4
76,-1,-1,2,-2,3,-3,0,0
76,3,5,7,12,14,8,4,5
76,1,0,0,-3,8,9,2,3
76,-3,0,-3,-9,-12,-9,-5,-7
76,-1,-2,-2,1,-1,-13,-3,-2
76,-4,-4,-6,0,-4,0,-3,0
76,0,1,3,0,-2,-1,0,-1
76,2,3,4,2,2,3,2,4
76,-4,-6,-8,-8,-6,-3,-4,-4
76,-2,-4,-3,-3,-5,3,0,-1
76,-1,0,-1,0,1,3,-2,-1
76,1,-1,-3,3,3,-4,1,0
76,0,1,-3,-2,0,-4,-2,-1
76,1,1,4,3,8,4,2,3
76,-2,-6,-1,6,2,-2,1,0
76,-5,-5,-3,-3,-7,-6,-6,-5
76,0,-5,-4,-2,-4,-2,3,1
76,-2,-1,-7,-11,-11,0,-4,-5
76,-6,2,-5,-17,-6,-1,0,-1
76,1,0,2,6,3,-4,0,0
76,1,2,5,10,1,-2,0,1
76,1,0,-1,0,3,-2,1,-1
76,-4,-1,-2,-1,-2,11,-3,-4
76,3,2,0,0,0,-11,0,4
76,-6,-4,-5,-7,-1,11,-3,-3
76,0,-3,-2,0,1,0,1,-2
76,-1,-4,-2,-1,-8,-8,-1,-1
76,0,2,2,5,14,3,2,0
76,1,1,2,-1,-3,-3,-1,0
76,-2,-2,-2,-2,-8,6,0,-1
76,1,0,0,2,-1,-11,-1,-3
76,-2,-2,-2,-2,-6,3,-2,-2
76,0,1,-1,-7,0,-5,0,-1
76,-5,-8,-10,-19,-14,-1,-5,-6
76,0,2,1,-3,-4,1,-2,-2
76,3,4,6,8,11,6,1,1
76,-1,-1,0,11,6,0,-2,1
76,-6,-5,-3,-4,-8,-3,-3,-3
76,3,-3,3,6,5,3,1,1
76,1,1,1,6,2,-2,1,1
76,0,1,-4,-8,-3,0,1,0
76,1,0,-4,-3,-8,-13,-4,-1
76,-5,-3,-4,-4,0,2,-1,-4
76,-5,-1,-4,-8,-7,-3,0,-1
76,2,0,0,4,3,1,0,0
76,3,8,3,3,5,8,3,1
76,-3,-4,-2,1,-2,-10,-7,-4
76,13,8,-2,-6,-7,3,1,3
76,-4,7,-2,-4,-3,-10,-7,-5
76,-20,-38,-15,-7,-1,-1,1,-5
76,0,5,3,0,1,3,12,6
76,-4,-3,6,9,3,0,-14,-4
76,8,7,2,-4,-5,-7,-10,-1
76,6,6,1,3,2,7,-2,1
76,-2,-3,-3,-3,-3,-3,4,-1
76,5,6,1,3,2,2,0,2
76,0,0,5,4,8,4,6,1
76,-11,-4,-4,-3,-1,-1,1,-3
76,5,-6,-6,-10,-5,-3,-3,2
76,9,-2,-1,1,5,7,9,5
76,-20,-6,-1,-1,-6,-8,-14,-12
76,8,9,7,3,1,5,23,7
76,-6,3,-3,-2,-6,-9,-18,-7
76,-6,-5,-8,-7,-7,-8,0,-6
76,0,-8,-6,-4,-3,-4,-1,1
76,-18,-22,-2,1,3,3,-2,-4
76,-2,-7,1,3,5,9,5,1
76,10,16,0,-5,-3,-7,4,4
76,-3,-5,5,7,3,3,-2,-1
76,1,1,-4,-1,-2,-5,-1,-1
76,8,9,2,-2,0,-1,3,2
76,-12,-8,-1,-2,-5,-3,0,-5
76,14,3,-5,3,5,5,-2,7
76,-18,3,2,3,1,-8,-6,-12
76,12,7,5,4,4,8,-4,-2
76,-4,-3,-5,-10,-7,-13,-10,-6
76,-10,-22,-8,-7,-3,-5,3,-1
76,21,3,-4,0,-1,3,5,5
76,-13,8,-5,-3,-6,-2,-8,-3
76,-20,-23,-3,-2,-5,3,11,-4
76,3,4,-2,-2,-7,-4,3,4
76,12,14,2,-3,0,-1,-8,1
76,5,7,0,4,4,0,4,3
76,-4,-8,0,6,2,3,5,0
76,-14,-11,0,-1,1,1,-7,-2
76,17,22,5,1,0,2,0,4
76,14,21,6,-3,1,9,4,5
76,-33,-44,-22,-9,-8,-16,-23,-17
76,-19,-30,-8,-6,-6,0,12,-5
76,-1,2,1,-1,-1,-4,-10,-1
76,5,5,4,10,9,5,4,1
76,3,3,0,1,5,4,-3,2
76,9,18,1,-3,-3,-2,6,1
76,-4,-8,-1,3,1,-1,-2,-6
76,-6,-15,-4,-2,-8,-12,-4,0
76,-1,9,3,-3,-4,5,-6,-2
76,17,17,4,-2,-2,-2,5,7
76,-2,-9,-4,-3,1,3,-8,-1
76,-17,-14,-9,-4,-5,-6,-1,-8
77,4,-2,-3,-2,-2,-2,-3,2
77,-4,4,1,-2,-2,-1,-6,-4
77,6,-2,-1,-3,-4,-6,9,4
77,2,1,2,1,1,-3,-5,-2
77,2,4,-2,1,1,5,-9,-3
77,-6,-5,-2,-5,-8,-7,0,-5
77,6,5,-3,-3,-2,2,-1,4
77,-23,-24,-5,0,-4,-1,4,-2
77,-1,5,6,8,10,6,6,-1
77,-5,-8,3,9,15,13,-5,-2
77,-6,-4,-4,3,-6,-16,3,-2
77,8,1,-1,-10,-9,-2,2,1
77,0,13,2,-10,-10,0,-4,-3
77,4,2,0,-2,1,6,5,0
77,-1,6,7,11,15,9,1,-2
77,-5,-6,-1,4,0,-4,-1,4
77,6,4,-1,-3,-8,-4,-14,0
77,0,-2,-5,-10,-12,-8,8,-6
77,-12,-2,-4,-4,-5,-4,-14,-8
77,5,-3,-2,-1,3,9,1,0
77,7,9,-1,-5,-5,-7,-3,3
77,-7,-6,0,7,6,2,8,0
77,22,2,-3,1,3,1,-5,4
77,-32,-33,-10,-4,1,2,-12,-10
77,1,-5,-4,-6,-7,-5,17,3
77,-5,-1,-2,-1,-3,-4,-6,-1
77,-6,3,1,-2,-3,1,1,-3
77,-2,2,1,-1,0,-3,-2,0
77,10,3,0,1,1,-1,6,3
77,4,9,5,2,3,0,-5,1
77,-9,-9,-3,1,8,9,3,-3
77,6,3,-5,-4,-10,-19,-9,-2
77,-10,-3,3,5,2,5,4,-3
77,7,8,2,1,0,-1,-9,2
77,-7,-5,-1,-5,-8,-7,0,-4
77,8,5,-1,-5,0,4,6,1
77,-1,-2,-1,0,-3,-5,-2,-2
77,4,-1,0,-1,0,7,-6,3
77,2,10,3,3,-5,-7,11,-1
77,-14,-8,0,4,3,-4,-11,-5
77,-1,-9,-3,-4,-3,-4,4,1
77,11,5,-1,-1,7,5,4,3
77,-8,5,-1,-5,-6,-1,-2,-3
77,-11,-18,-6,-1,3,5,-8,-4
77,-10,-5,1,3,0,-4,-4,-10
77,1,-2,0,-3,0,0,0,0
77,4,4,-1,-2,-3,0,-1,1
77,17,20,4,-2,-2,-2,5,3
77,-5,-13,-10,-10,-7,-4,1,-4
77,-9,-4,-4,-5,-7,-12,-5,-2
77,5,-3,3,1,2,-3,-1,3
77,0,5,4,6,9,16,6,0
77,7,8,5,8,14,9,-8,2
77,-4,0,-4,-5,-18,-33,-3,-5
77,-11,-6,-5,-4,-2,4,-6,-3
77,3,2,1,-2,-6,-7,3,-1
77,0,6,2,3,1,7,8,3
77,8,8,1,0,3,19,2,2
77,-10,-20,-10,-6,-3,-12,-13,-6
77,5,3,0,3,-1,-7,4,-2
77,6,8,3,-1,0,-2,-10,-1
77,-2,2,-3,-1,0,3,-4,-3
77,-4,-12,-7,-5,-7,0,0,-2
77,2,0,0,1,-1,2,6,0
77,-1,-5,-5,-10,-3,-1,-3,0
77,-2,4,1,3,3,-1,10,-2
77,7,11,9,15,16,9,-2,3
77,0,0,2,8,1,-6,-3,-1
77,-5,-10,-7,-8,-11,-12,-7,-3
77,-3,-8,-5,-11,-7,0,5,-3
77,-6,-3,-8,-17,-11,1,-3,-4
77,2,3,0,-1,-1,4,-1,-3
77,8,9,8,20,20,6,0,5
77,-16,-12,-3,2,-2,-2,-5,-4
77,5,-6,-2,0,-2,-6,4,3
77,-2,1,-3,-11,-16,-16,-15,-3
77,4,4,-4,-9,-7,-2,2,1
77,-1,2,-1,0,2,4,1,-1
77,8,-2,4,5,0,5,3,3
77,-9,0,1,-4,2,-1,-10,-2
77,-7,-17,-5,0,1,-1,-1,-1
77,-4,-6,0,-1,-1,-7,-6,-2
77,-1,7,3,2,1,3,1,0
77,3,-2,-5,-8,0,2,3,0
77,4,10,0,-1,1,4,7,2
77,-2,-3,0,3,-4,-5,-9,-4
77,6,7,3,4,-1,-6,-3,-1
77,0,5,-3,0,5,3,10,1
77,-11,-15,-6,-4,-13,-14,-9,-3
77,5,2,2,7,3,4,-8,0
77,-3,-2,1,1,2,0,7,-1
77,2,-2,-1,1,0,6,0,0
77,4,1,-2,-9,-2,2,-1,-3
77,-6,-3,-1,-2,10,19,7,1
77,-2,-1,-3,-4,-15,-25,-17,-4
77,-3,-1,-1,-1,-8,-10,-1,-1
77,6,5,1,2,2,1,-1,1
77,4,4,2,1,-1,2,0,3
77,0,-6,-5,-3,7,14,5,0
77,-12,-17,-6,-5,-5,-6,2,-1
77,7,13,6,3,-1,-1,1,2
77,-18,-17,-3,0,3,3,2,0
77,-5,3,2,-3,0,3,-3,-2
77,0,-7,-5,-1,0,-1,-2,-1
77,0,3,1,3,2,-1,6,1
77,7,7,1,0,2,3,-1,0
77,-2,-3,-5,-5,-6,0,6,0
77,1,-1,-6,-11,-12,-11,-9,-3
77,-6,0,2,0,-2,-2,3,-2
77,8,4,1,4,4,-3,-1,3
77,-4,-3,2,5,6,-1,0,-1
77,5,7,8,12,12,17,5,3
77,-5,-5,-3,-7,-4,-1,-3,-3
77,-1,-3,-7,-11,-11,-9,-6,-3
77,0,1,2,2,0,-5,-3,-1
77,-2,-2,-2,-4,-3,-3,-2,-4
77,-2,0,-2,-1,-3,-1,-1,-2
77,1,-3,-1,2,2,-2,2,2
77,7,9,1,-4,-3,5,-1,2
77,-15,-22,-8,-6,-8,-9,-9,-11
77,1,-4,-2,0,0,0,1,7
77,2,3,0,0,4,3,-1,-3
77,-1,3,-4,-8,-5,-4,0,-1
77,4,4,1,0,1,0,-4,-1
77,-1,0,3,6,10,7,2,0
77,2,2,3,6,2,-8,-2,-2
77,-6,-5,-2,-8,-8,-2,-3,-3
77,3,1,0,1,-3,1,0,1
77,-5,-5,-3,2,8,9,1,-3
77,2,2,0,-3,0,1,0,1
77,-7,-7,-7,-4,-12,1,-4,-5
77,5,5,-1,1,13,7,4,4
77,-3,-3,-5,-4,-14,-27,-13,-7
77,-1,-3,-4,-6,-5,-6,-4,-2
77,-1,-5,-3,0,1,4,1,1
77,-1,0,-1,2,3,6,4,2
77,2,3,3,3,5,9,1,3
77,-1,-1,-2,-5,-9,-4,-2,-2
77,-4,-8,-6,-7,-4,-10,-6,-3
77,-1,6,1,-3,-7,2,5,0
77,1,-3,-1,-1,3,1,5,2
77,-6,-7,-7,-6,-6,-14,-13,-10
77,-2,0,1,7,3,2,-5,-1
77,3,4,2,7,9,-4,-2,1
77,-3,-4,-4,0,2,-3,0,-1
77,2,1,0,-3,-1,14,8,4
77,-2,-3,-3,-5,-18,1,1,0
77,1,-1,-1,-2,11,-8,-1,1
77,-2,-3,0,-7,-16,-11,0,-2
77,-2,-1,3,13,12,-11,-7,-2
77,-2,0,3,3,4,-24,-4,-2
77,0,2,0,5,-4,21,7,2
77,2,-1,-2,-3,2,-2,8,5
77,-2,0,-3,-11,-13,5,-4,-3
77,-4,-5,-5,-4,-6,-22,-7,-2
77,-3,-2,-1,-6,-9,-6,-4,0
77,-1,3,-2,-5,1,12,4,-7
77,0,-1,-2,-2,-5,3,4,0
77,1,6,5,10,15,12,0,2
77,-3,-6,-2,1,0,-7,-3,0
77,-6,-5,-4,-6,-10,-3,-10,-7
77,0,-2,-3,-2,-3,-3,2,1
77,3,3,4,7,12,7,5,9
77,4,3,2,3,4,6,5,10
77,-6,-1,-1,-3,-14,-3,-1,-10
77,-10,-8,-7,-9,-6,-15,-14,-25
77,-6,-3,-4,0,9,4,-3,-12
77,1,0,0,-1,-11,-8,-4,4
77,7,4,-1,-1,9,-10,-2,10
77,0,-2,-3,-6,-11,7,5,7
77,1,1,3,1,5,10,6,15
77,-6,-3,1,-9,-8,-9,-12,-40
77,0,2,3,8,5,11,5,4
77,1,1,5,15,12,-1,2,7
77,2,-1,-3,0,2,6,-2,-3
77,1,-3,-8,-12,-12,-11,1,13
77,-3,-4,-3,-6,-9,-6,-6,1
77,-1,2,3,3,11,-4,3,-4
77,-2,-4,-3,-2,-6,3,-7,-6
77,-4,-3,-4,0,0,-3,-5,-13
77,-1,-4,-6,-8,-9,2,-1,7
77,1,-1,-4,-4,-5,-1,-2,6
77,1,0,2,-1,-2,-1,3,-1
77,1,5,3,2,3,1,4,4
77,-3,-1,1,7,7,0,1,-2
77,2,3,4,2,1,6,7,15
77,-5,-6,-7,-9,-10,-12,-15,-19
77,-1,-6,-5,-4,-2,-1,-9,9
77,3,-2,2,0,-6,-3,1,17
77,-3,0,-1,2,0,-3,1,-13
77,4,0,2,2,6,4,8,11
77,1,1,2,1,-7,9,2,-11
77,-1,-3,-5,1,13,-2,-6,-6
77,0,-1,-2,-3,-3,3,1,3
77,2,1,-1,-2,-3,-11,0,6
77,3,2,2,9,11,8,9,18
77,-3,1,-1,2,3,-2,-4,-17
77,-1,-1,-1,-5,-5,0,-5,-13
77,-4,-3,-3,-4,-3,9,-2,-8
77,5,-2,0,-2,-13,-30,1,16
78,-3,-2,0,-3,-6,-1,-1,-9
78,-5,-5,-7,-7,-7,-4,-12,-14
78,-4,0,2,9,6,7,-1,-11
78,1,1,4,9,19,9,3,8
78,4,1,2,3,2,7,11,13
78,-4,-3,-6,-10,-6,-8,-7,-7
78,2,3,0,-4,-10,-2,2,19
78,-12,-4,-4,0,0,0,-13,-55
78,-1,1,0,-1,1,-9,-1,4
78,0,0,0,2,-3,4,2,-3
78,3,0,-1,-1,0,-1,5,12
78,-8,-3,-5,-4,-4,0,-12,-17
78,-1,-1,-3,-6,-6,-5,-3,-3
78,-2,-1,-1,-3,-12,-7,-2,4
78,1,3,4,5,6,6,4,4
78,0,3,2,7,14,5,7,11
78,-3,-4,-3,0,1,5,-5,-9
78,1,-2,0,0,-1,-4,2,11
78,-2,-2,-7,-12,-16,-9,-2,-9
78,1,-2,-6,-8,-9,0,-3,11
78,-2,0,1,2,5,-2,-3,-2
78,8,5,6,9,15,5,8,15
78,-5,-4,-2,-4,-4,2,-5,-11
78,-6,-4,-5,-6,-10,-14,-10,-16
78,-2,-1,-1,0,-5,7,2,-8
78,2,0,3,10,11,3,5,10
78,-2,-2,-1,1,0,-1,1,-5
78,3,0,-5,-5,0,-4,3,14
78,1,0,-1,-9,-9,-3,0,7
78,-4,-2,1,2,-5,0,-2,-14
78,0,-3,-3,-6,3,-2,0,2
78,-2,-2,0,-3,-9,3,-2,4
78,-1,0,1,5,-1,4,0,-6
78,-1,-1,-4,2,-1,-19,-5,6
78,-2,-1,-2,-1,-2,-7,-3,-7
78,2,1,3,5,6,6,4,4
78,-2,-4,-3,1,5,1,-3,-5
78,0,-1,-3,-6,-7,3,-1,1
78,-3,-1,-2,-4,-3,-2,-4,-9
78,2,-2,-1,-7,-7,3,5,7
78,-2,-2,-2,0,2,3,-2,-16
78,-2,-1,0,2,4,3,-2,-13
78,-2,-2,2,1,0,-14,-11,-8
78,0,-2,0,0,-1,6,0,4
78,-1,-1,-3,1,-1,-10,-3,-1
78,-1,0,1,-3,3,2,-1,1
78,-1,-1,0,-1,0,1,3,1
78,-1,-1,-3,-3,-13,-1,-1,2
78,0,-2,0,-1,9,3,3,-2
78,3,-3,-3,-6,-5,2,6,13
78,-3,-2,-3,2,4,3,-8,-6
78,-1,0,-2,-3,4,-2,-4,-1
78,-3,-3,-7,-8,-13,-21,-7,-2
78,-2,-1,0,-1,-1,9,4,-1
78,3,2,7,9,9,10,10,12
78,2,1,4,9,9,-8,-1,1
78,1,-1,-2,-3,-6,4,-2,-1
78,-2,-1,-2,-5,-4,-9,-3,-5
78,0,1,-4,-4,-4,4,4,4
78,-5,-1,-5,-5,-6,2,-4,-12
78,0,0,-4,-6,-7,-9,-2,11
78,-3,-1,1,1,-1,0,3,2
78,-3,-4,-2,2,9,0,-4,-6
78,-6,-5,-1,0,2,1,-2,-16
78,1,1,4,3,2,1,0,2
78,0,-1,-6,-10,-5,1,2,7
78,0,0,0,-1,-11,-12,-2,-4
78,0,-1,-2,2,8,-3,-1,0
78,-3,-3,-3,0,-1,5,-1,5
78,-2,2,5,5,5,5,-1,-6
78,2,3,2,6,6,2,2,7
